TIME,USDJPY,EURJPY,GBPJPY,AUDJPY,NZDJPY
2016-03-14 15:53:10,113.76,126.959,163.406,85.718,76.494
2016-03-14 15:53:16,113.765,126.956,163.412,85.718,76.499
2016-03-14 15:53:22,113.766,126.952,163.413,85.72,76.501
2016-03-14 15:53:28,113.767,126.948,163.412,85.72,76.501
2016-03-14 15:53:36,113.767,126.948,163.413,85.721,76.501
2016-03-14 15:53:42,113.767,126.948,163.414,85.718,76.494
2016-03-14 15:53:49,113.766,126.946,163.409,85.699,76.471
2016-03-14 15:53:55,113.767,126.948,163.41,85.699,76.451
2016-03-14 15:54:01,113.767,126.948,163.411,85.701,76.45
2016-03-14 15:54:08,113.767,126.949,163.411,85.702,76.446
2016-03-14 15:54:15,113.767,126.957,163.409,85.703,76.453
2016-03-14 15:54:21,113.764,126.953,163.414,85.705,76.466
2016-03-14 15:54:27,113.764,126.952,163.413,85.706,76.468
2016-03-14 15:54:33,113.763,126.952,163.412,85.696,76.468
2016-03-14 15:54:40,113.764,126.954,163.413,85.693,76.467
2016-03-14 15:54:46,113.764,126.952,163.413,85.693,76.466
2016-03-14 15:54:52,113.766,126.952,163.417,85.696,76.468
2016-03-14 15:54:58,113.766,126.952,163.416,85.698,76.468
2016-03-14 15:55:04,113.766,126.953,163.411,85.699,76.467
2016-03-14 15:55:09,113.765,126.955,163.411,85.701,76.467
2016-03-14 15:55:15,113.757,126.949,163.402,85.703,76.461
2016-03-14 15:55:22,113.755,126.945,163.399,85.702,76.459
2016-03-14 15:55:27,113.76,126.95,163.404,85.705,76.46
2016-03-14 15:55:33,113.76,126.95,163.404,85.705,76.46
2016-03-14 15:55:40,113.76,126.95,163.403,85.706,76.461
2016-03-14 15:55:47,113.76,126.95,163.402,85.706,76.463
2016-03-14 15:55:53,113.76,126.951,163.402,85.718,76.463
2016-03-14 15:55:58,113.76,126.952,163.403,85.724,76.462
2016-03-14 15:56:04,113.76,126.951,163.405,85.722,76.462
2016-03-14 15:56:11,113.767,126.959,163.415,85.728,76.465
2016-03-14 15:56:17,113.767,126.958,163.418,85.731,76.466
2016-03-14 15:56:23,113.767,126.959,163.421,85.731,76.465
2016-03-14 15:56:30,113.773,126.967,163.434,85.744,76.471
2016-03-14 15:56:36,113.771,126.965,163.433,85.748,76.472
2016-03-14 15:56:43,113.771,126.964,163.436,85.755,76.473
2016-03-14 15:56:49,113.769,126.966,163.444,85.749,76.469
2016-03-14 15:56:55,113.777,126.973,163.455,85.751,76.47
2016-03-14 15:57:00,113.786,126.981,163.465,85.758,76.474
2016-03-14 15:57:06,113.786,126.981,163.466,85.755,76.478
2016-03-14 15:57:13,113.787,126.985,163.492,85.75,76.48
2016-03-14 15:57:19,113.788,126.982,163.493,85.749,76.483
2016-03-14 15:57:25,113.807,127.005,163.52,85.767,76.506
2016-03-14 15:57:31,113.805,127.004,163.517,85.765,76.506
2016-03-14 15:57:37,113.805,127.001,163.518,85.767,76.508
2016-03-14 15:57:43,113.805,127.001,163.518,85.767,76.513
2016-03-14 15:57:50,113.804,127.001,163.517,85.769,76.514
2016-03-14 15:57:56,113.804,127.004,163.52,85.769,76.514
2016-03-14 15:58:03,113.803,127.002,163.52,85.769,76.513
2016-03-14 15:58:09,113.805,127.004,163.519,85.769,76.514
2016-03-14 15:58:14,113.802,126.999,163.516,85.771,76.511
2016-03-14 15:58:21,113.808,127.006,163.527,85.778,76.518
2016-03-14 15:58:28,113.808,127.003,163.528,85.78,76.518
2016-03-14 15:58:36,113.8,127.004,163.521,85.771,76.515
2016-03-14 15:58:43,113.796,127.004,163.514,85.751,76.505
2016-03-14 15:58:49,113.796,127.002,163.513,85.751,76.505
2016-03-14 15:58:55,113.806,127.015,163.525,85.752,76.511
2016-03-14 15:59:01,113.802,127.013,163.517,85.736,76.508
2016-03-14 15:59:07,113.803,127.005,163.493,85.734,76.508
2016-03-14 15:59:14,113.798,126.995,163.48,85.731,76.511
2016-03-14 15:59:19,113.8,126.995,163.494,85.736,76.513
2016-03-14 15:59:26,113.793,126.988,163.486,85.731,76.51
2016-03-14 15:59:33,113.794,126.986,163.492,85.747,76.53
2016-03-14 15:59:39,113.81,126.987,163.507,85.764,76.531
2016-03-14 15:59:45,113.81,126.982,163.508,85.763,76.532
2016-03-14 15:59:51,113.818,126.922,163.484,85.77,76.536
2016-03-14 15:59:57,113.828,126.952,163.497,85.776,76.541
2016-03-14 16:00:05,113.852,126.962,163.507,85.804,76.559
2016-03-14 16:00:11,113.835,126.943,163.493,85.778,76.547
2016-03-14 16:00:17,113.825,126.945,163.479,85.787,76.539
2016-03-14 16:00:24,113.839,126.972,163.526,85.804,76.546
2016-03-14 16:00:30,113.843,126.966,163.548,85.824,76.554
2016-03-14 16:00:36,113.835,126.964,163.551,85.825,76.558
2016-03-14 16:00:42,113.834,126.964,163.551,85.828,76.559
2016-03-14 16:00:52,113.842,126.957,163.576,85.85,76.568
2016-03-14 16:00:58,113.836,126.942,163.549,85.835,76.597
2016-03-14 16:01:04,113.836,126.951,163.549,85.845,76.588
2016-03-14 16:01:10,113.835,126.956,163.574,85.845,76.586
2016-03-14 16:01:18,113.836,126.968,163.581,85.845,76.589
2016-03-14 16:01:25,113.835,126.962,163.58,85.848,76.593
2016-03-14 16:01:32,113.835,126.969,163.585,85.849,76.594
2016-03-14 16:01:38,113.836,126.98,163.617,85.85,76.596
2016-03-14 16:01:45,113.831,126.979,163.612,85.85,76.595
2016-03-14 16:01:52,113.831,126.979,163.615,85.849,76.596
2016-03-14 16:01:59,113.821,126.966,163.6,85.84,76.589
2016-03-14 16:02:06,113.82,126.971,163.6,85.823,76.573
2016-03-14 16:02:12,113.823,126.982,163.575,85.824,76.573
2016-03-14 16:02:18,113.83,126.991,163.571,85.829,76.575
2016-03-14 16:02:24,113.828,126.995,163.579,85.829,76.575
2016-03-14 16:02:31,113.829,126.999,163.582,85.83,76.575
2016-03-14 16:02:36,113.821,126.995,163.571,85.825,76.569
2016-03-14 16:02:42,113.822,127.002,163.568,85.825,76.568
2016-03-14 16:02:49,113.819,127.003,163.568,85.827,76.568
2016-03-14 16:02:55,113.819,127.006,163.566,85.826,76.567
2016-03-14 16:03:01,113.818,127,163.567,85.825,76.567
2016-03-14 16:03:07,113.819,126.999,163.558,85.829,76.567
2016-03-14 16:03:12,113.82,126.995,163.558,85.831,76.567
2016-03-14 16:03:18,113.822,126.993,163.569,85.833,76.564
2016-03-14 16:03:25,113.82,126.99,163.573,85.833,76.567
2016-03-14 16:03:32,113.82,126.99,163.567,85.82,76.565
2016-03-14 16:03:38,113.82,126.99,163.588,85.814,76.568
2016-03-14 16:03:45,113.82,126.999,163.599,85.817,76.568
2016-03-14 16:03:51,113.822,126.997,163.6,85.817,76.57
2016-03-14 16:03:57,113.82,126.992,163.595,85.817,76.57
2016-03-14 16:04:03,113.821,126.995,163.596,85.827,76.572
2016-03-14 16:04:10,113.82,126.997,163.595,85.825,76.572
2016-03-14 16:04:16,113.816,126.992,163.59,85.823,76.569
2016-03-14 16:04:22,113.817,126.989,163.58,85.823,76.576
2016-03-14 16:04:28,113.813,126.992,163.583,85.822,76.576
2016-03-14 16:04:34,113.813,126.99,163.576,85.831,76.577
2016-03-14 16:04:40,113.81,126.988,163.569,85.818,76.571
2016-03-14 16:04:48,113.806,126.986,163.564,85.815,76.569
2016-03-14 16:04:53,113.812,126.988,163.574,85.818,76.57
2016-03-14 16:04:59,113.818,126.993,163.584,85.825,76.574
2016-03-14 16:05:05,113.818,126.988,163.559,85.823,76.577
2016-03-14 16:05:11,113.813,126.985,163.527,85.807,76.561
2016-03-14 16:05:20,113.813,126.99,163.531,85.807,76.559
2016-03-14 16:05:26,113.813,126.997,163.53,85.81,76.561
2016-03-14 16:05:33,113.814,126.998,163.526,85.807,76.561
2016-03-14 16:05:39,113.812,127.003,163.513,85.807,76.563
2016-03-14 16:05:44,113.815,127.003,163.505,85.797,76.541
2016-03-14 16:05:50,113.815,127.004,163.505,85.799,76.551
2016-03-14 16:05:56,113.812,126.997,163.495,85.793,76.549
2016-03-14 16:06:02,113.808,127.003,163.481,85.791,76.54
2016-03-14 16:06:08,113.808,127.003,163.486,85.791,76.545
2016-03-14 16:06:14,113.803,126.999,163.488,85.779,76.54
2016-03-14 16:06:19,113.802,127.013,163.516,85.777,76.54
2016-03-14 16:06:25,113.803,127.009,163.517,85.781,76.541
2016-03-14 16:06:31,113.805,127.012,163.512,85.767,76.54
2016-03-14 16:06:37,113.804,127.004,163.516,85.767,76.539
2016-03-14 16:06:43,113.805,127.005,163.517,85.767,76.539
2016-03-14 16:06:48,113.805,127.006,163.517,85.767,76.539
2016-03-14 16:06:55,113.805,127.007,163.521,85.767,76.54
2016-03-14 16:07:01,113.807,126.993,163.52,85.767,76.54
2016-03-14 16:07:06,113.806,126.997,163.519,85.767,76.538
2016-03-14 16:07:12,113.805,126.997,163.517,85.769,76.538
2016-03-14 16:07:18,113.806,126.997,163.518,85.769,76.538
2016-03-14 16:07:23,113.806,126.998,163.518,85.769,76.537
2016-03-14 16:07:29,113.806,126.998,163.517,85.769,76.537
2016-03-14 16:07:36,113.802,126.999,163.516,85.768,76.539
2016-03-14 16:07:42,113.803,126.999,163.526,85.748,76.521
2016-03-14 16:07:48,113.797,126.997,163.509,85.73,76.518
2016-03-14 16:07:54,113.796,126.989,163.498,85.72,76.512
2016-03-14 16:08:00,113.805,126.992,163.508,85.707,76.498
2016-03-14 16:08:06,113.803,126.992,163.511,85.723,76.502
2016-03-14 16:08:12,113.805,126.997,163.527,85.729,76.507
2016-03-14 16:08:18,113.801,127.006,163.534,85.699,76.487
2016-03-14 16:08:24,113.796,126.996,163.521,85.685,76.478
2016-03-14 16:08:30,113.798,126.996,163.533,85.695,76.484
2016-03-14 16:08:36,113.796,126.995,163.533,85.696,76.49
2016-03-14 16:08:43,113.799,126.995,163.536,85.703,76.494
2016-03-14 16:08:49,113.793,126.983,163.528,85.703,76.499
2016-03-14 16:08:55,113.802,126.989,163.542,85.721,76.511
2016-03-14 16:09:01,113.802,126.988,163.522,85.716,76.508
2016-03-14 16:09:07,113.797,127.001,163.533,85.718,76.504
2016-03-14 16:09:13,113.796,126.999,163.532,85.718,76.504
2016-03-14 16:09:19,113.797,127.001,163.53,85.719,76.504
2016-03-14 16:09:25,113.803,126.994,163.541,85.737,76.52
2016-03-14 16:09:30,113.803,126.994,163.54,85.738,76.521
2016-03-14 16:09:36,113.801,126.995,163.538,85.736,76.518
2016-03-14 16:09:42,113.803,126.994,163.538,85.736,76.507
2016-03-14 16:09:49,113.802,126.992,163.537,85.736,76.506
2016-03-14 16:09:55,113.8,126.993,163.537,85.736,76.505
2016-03-14 16:10:01,113.8,126.998,163.538,85.737,76.51
2016-03-14 16:10:06,113.804,126.999,163.539,85.723,76.497
2016-03-14 16:10:12,113.804,126.998,163.525,85.708,76.489
2016-03-14 16:10:18,113.807,127.001,163.526,85.713,76.499
2016-03-14 16:10:24,113.805,127,163.533,85.718,76.509
2016-03-14 16:10:29,113.809,126.993,163.537,85.718,76.509
2016-03-14 16:10:35,113.814,126.988,163.527,85.721,76.504
2016-03-14 16:10:41,113.815,126.965,163.505,85.721,76.504
2016-03-14 16:10:47,113.815,126.964,163.505,85.721,76.504
2016-03-14 16:10:54,113.815,126.967,163.505,85.721,76.504
2016-03-14 16:11:00,113.815,126.976,163.512,85.721,76.504
2016-03-14 16:11:05,113.816,126.977,163.507,85.732,76.51
2016-03-14 16:11:11,113.814,126.974,163.5,85.733,76.513
2016-03-14 16:11:17,113.814,126.972,163.481,85.725,76.501
2016-03-14 16:11:23,113.81,126.979,163.478,85.718,76.506
2016-03-14 16:11:29,113.813,126.971,163.477,85.718,76.505
2016-03-14 16:11:35,113.819,126.978,163.487,85.729,76.509
2016-03-14 16:11:41,113.82,126.982,163.489,85.739,76.502
2016-03-14 16:11:47,113.82,126.994,163.522,85.738,76.496
2016-03-14 16:11:53,113.821,126.985,163.516,85.738,76.496
2016-03-14 16:11:59,113.821,126.98,163.517,85.737,76.495
2016-03-14 16:12:06,113.823,126.982,163.517,85.738,76.492
2016-03-14 16:12:11,113.821,126.982,163.517,85.737,76.484
2016-03-14 16:12:17,113.823,126.98,163.518,85.737,76.485
2016-03-14 16:12:23,113.822,126.979,163.518,85.738,76.485
2016-03-14 16:12:28,113.822,126.979,163.518,85.739,76.485
2016-03-14 16:12:34,113.822,126.985,163.515,85.725,76.47
2016-03-14 16:12:41,113.815,126.979,163.504,85.72,76.465
2016-03-14 16:12:47,113.814,126.979,163.505,85.72,76.47
2016-03-14 16:12:53,113.811,127.003,163.517,85.727,76.47
2016-03-14 16:12:59,113.808,126.999,163.512,85.734,76.482
2016-03-14 16:13:05,113.807,126.999,163.512,85.734,76.482
2016-03-14 16:13:13,113.808,126.972,163.508,85.733,76.482
2016-03-14 16:13:19,113.809,126.974,163.51,85.736,76.482
2016-03-14 16:13:24,113.807,126.955,163.493,85.739,76.481
2016-03-14 16:13:31,113.816,126.946,163.498,85.744,76.487
2016-03-14 16:13:37,113.818,126.956,163.509,85.747,76.489
2016-03-14 16:13:43,113.821,126.959,163.509,85.75,76.492
2016-03-14 16:13:48,113.822,126.966,163.517,85.749,76.491
2016-03-14 16:13:55,113.818,126.958,163.512,85.747,76.488
2016-03-14 16:14:01,113.817,126.957,163.51,85.746,76.488
2016-03-14 16:14:07,113.809,126.955,163.507,85.741,76.482
2016-03-14 16:14:13,113.808,126.956,163.506,85.749,76.482
2016-03-14 16:14:20,113.814,126.961,163.514,85.755,76.485
2016-03-14 16:14:26,113.818,126.963,163.519,85.754,76.487
2016-03-14 16:14:32,113.822,126.954,163.507,85.76,76.49
2016-03-14 16:14:39,113.822,126.961,163.512,85.76,76.489
2016-03-14 16:14:45,113.827,126.962,163.517,85.755,76.483
2016-03-14 16:14:51,113.833,126.964,163.524,85.756,76.468
2016-03-14 16:14:57,113.842,126.974,163.529,85.757,76.47
2016-03-14 16:15:03,113.843,126.975,163.53,85.756,76.471
2016-03-14 16:15:10,113.844,126.979,163.532,85.759,76.471
2016-03-14 16:15:16,113.834,126.971,163.526,85.749,76.462
2016-03-14 16:15:22,113.833,126.969,163.526,85.749,76.464
2016-03-14 16:15:28,113.827,126.972,163.539,85.743,76.463
2016-03-14 16:15:34,113.831,126.974,163.551,85.743,76.465
2016-03-14 16:15:40,113.831,126.969,163.542,85.744,76.468
2016-03-14 16:15:46,113.829,126.969,163.546,85.744,76.467
2016-03-14 16:15:52,113.828,126.973,163.554,85.742,76.467
2016-03-14 16:15:59,113.83,126.97,163.575,85.743,76.471
2016-03-14 16:16:05,113.829,126.974,163.585,85.743,76.473
2016-03-14 16:16:11,113.83,126.964,163.559,85.746,76.474
2016-03-14 16:16:17,113.833,126.959,163.559,85.749,76.477
2016-03-14 16:16:23,113.828,126.96,163.553,85.744,76.472
2016-03-14 16:16:28,113.821,126.964,163.539,85.738,76.468
2016-03-14 16:16:35,113.82,126.965,163.54,85.736,76.468
2016-03-14 16:16:41,113.818,126.951,163.527,85.721,76.46
2016-03-14 16:16:47,113.816,126.949,163.529,85.71,76.458
2016-03-14 16:16:53,113.817,126.953,163.533,85.709,76.458
2016-03-14 16:17:00,113.815,126.941,163.513,85.71,76.462
2016-03-14 16:17:05,113.82,126.939,163.529,85.722,76.483
2016-03-14 16:17:11,113.813,126.942,163.519,85.72,76.49
2016-03-14 16:17:17,113.804,126.937,163.509,85.712,76.485
2016-03-14 16:17:23,113.798,126.941,163.506,85.717,76.489
2016-03-14 16:17:29,113.797,126.941,163.506,85.717,76.491
2016-03-14 16:17:35,113.796,126.944,163.506,85.717,76.491
2016-03-14 16:17:43,113.797,126.945,163.514,85.719,76.491
2016-03-14 16:17:48,113.796,126.949,163.517,85.719,76.491
2016-03-14 16:17:54,113.796,126.952,163.517,85.719,76.49
2016-03-14 16:18:00,113.801,126.961,163.528,85.732,76.499
2016-03-14 16:18:06,113.801,126.958,163.514,85.732,76.499
2016-03-14 16:18:12,113.802,126.961,163.525,85.733,76.498
2016-03-14 16:18:18,113.802,126.963,163.54,85.746,76.501
2016-03-14 16:18:23,113.801,126.96,163.542,85.749,76.51
2016-03-14 16:18:29,113.801,126.962,163.546,85.745,76.51
2016-03-14 16:18:35,113.801,126.965,163.547,85.745,76.512
2016-03-14 16:18:41,113.802,126.961,163.547,85.744,76.511
2016-03-14 16:18:48,113.809,126.974,163.559,85.749,76.516
2016-03-14 16:18:54,113.808,126.987,163.554,85.749,76.51
2016-03-14 16:19:00,113.809,126.987,163.553,85.75,76.51
2016-03-14 16:19:06,113.809,126.985,163.551,85.744,76.506
2016-03-14 16:19:11,113.809,126.984,163.551,85.76,76.51
2016-03-14 16:19:17,113.809,126.991,163.534,85.754,76.503
2016-03-14 16:19:23,113.809,126.991,163.536,85.754,76.508
2016-03-14 16:19:29,113.809,126.995,163.536,85.755,76.512
2016-03-14 16:19:34,113.809,127,163.535,85.754,76.508
2016-03-14 16:19:40,113.81,127.002,163.534,85.766,76.511
2016-03-14 16:19:47,113.808,126.994,163.53,85.777,76.521
2016-03-14 16:19:53,113.809,126.99,163.513,85.768,76.521
2016-03-14 16:19:58,113.803,126.987,163.51,85.772,76.526
2016-03-14 16:20:05,113.807,126.989,163.515,85.761,76.516
2016-03-14 16:20:11,113.802,126.981,163.505,85.757,76.509
2016-03-14 16:20:17,113.803,126.981,163.5,85.749,76.509
2016-03-14 16:20:23,113.803,126.982,163.499,85.749,76.511
2016-03-14 16:20:28,113.803,126.976,163.498,85.756,76.517
2016-03-14 16:20:34,113.803,126.965,163.485,85.756,76.517
2016-03-14 16:20:40,113.801,126.951,163.471,85.745,76.511
2016-03-14 16:20:46,113.796,126.946,163.463,85.739,76.509
2016-03-14 16:20:52,113.797,126.943,163.468,85.738,76.509
2016-03-14 16:20:59,113.803,126.932,163.467,85.744,76.507
2016-03-14 16:21:05,113.801,126.939,163.465,85.744,76.509
2016-03-14 16:21:11,113.803,126.942,163.467,85.745,76.509
2016-03-14 16:21:17,113.802,126.941,163.466,85.746,76.51
2016-03-14 16:21:23,113.809,126.935,163.462,85.749,76.511
2016-03-14 16:21:29,113.818,126.935,163.456,85.753,76.513
2016-03-14 16:21:35,113.817,126.931,163.454,85.753,76.513
2016-03-14 16:21:43,113.821,126.934,163.461,85.759,76.517
2016-03-14 16:21:48,113.827,126.938,163.471,85.762,76.52
2016-03-14 16:21:55,113.828,126.939,163.471,85.762,76.518
2016-03-14 16:22:01,113.835,126.941,163.481,85.768,76.522
2016-03-14 16:22:08,113.835,126.938,163.48,85.767,76.521
2016-03-14 16:22:14,113.835,126.939,163.48,85.77,76.521
2016-03-14 16:22:20,113.838,126.939,163.483,85.764,76.519
2016-03-14 16:22:26,113.838,126.939,163.484,85.763,76.519
2016-03-14 16:22:32,113.834,126.937,163.479,85.762,76.514
2016-03-14 16:22:38,113.839,126.931,163.462,85.761,76.517
2016-03-14 16:22:44,113.836,126.928,163.457,85.759,76.515
2016-03-14 16:22:50,113.836,126.926,163.459,85.757,76.514
2016-03-14 16:22:56,113.825,126.918,163.443,85.751,76.508
2016-03-14 16:23:02,113.833,126.94,163.459,85.759,76.517
2016-03-14 16:23:08,113.836,126.928,163.458,85.758,76.514
2016-03-14 16:23:13,113.835,126.926,163.457,85.758,76.515
2016-03-14 16:23:20,113.835,126.926,163.457,85.757,76.514
2016-03-14 16:23:26,113.836,126.939,163.464,85.758,76.514
2016-03-14 16:23:32,113.834,126.936,163.455,85.755,76.513
2016-03-14 16:23:38,113.838,126.939,163.47,85.758,76.513
2016-03-14 16:23:44,113.84,126.941,163.498,85.761,76.517
2016-03-14 16:23:50,113.832,126.94,163.487,85.758,76.514
2016-03-14 16:23:55,113.826,126.938,163.49,85.763,76.517
2016-03-14 16:24:01,113.83,126.943,163.496,85.765,76.519
2016-03-14 16:24:08,113.83,126.946,163.501,85.766,76.52
2016-03-14 16:24:15,113.829,126.947,163.494,85.766,76.52
2016-03-14 16:24:21,113.832,126.946,163.499,85.756,76.514
2016-03-14 16:24:27,113.832,126.945,163.498,85.746,76.513
2016-03-14 16:24:33,113.833,126.939,163.488,85.746,76.513
2016-03-14 16:24:39,113.833,126.946,163.489,85.75,76.514
2016-03-14 16:24:45,113.832,126.941,163.497,85.756,76.515
2016-03-14 16:24:51,113.832,126.94,163.496,85.757,76.515
2016-03-14 16:24:57,113.832,126.935,163.494,85.756,76.514
2016-03-14 16:25:03,113.832,126.934,163.499,85.757,76.518
2016-03-14 16:25:09,113.824,126.927,163.499,85.766,76.526
2016-03-14 16:25:15,113.824,126.933,163.501,85.772,76.526
2016-03-14 16:25:21,113.823,126.932,163.493,85.758,76.521
2016-03-14 16:25:27,113.82,126.929,163.488,85.745,76.515
2016-03-14 16:25:35,113.82,126.933,163.486,85.736,76.514
2016-03-14 16:25:41,113.822,126.932,163.485,85.737,76.514
2016-03-14 16:25:47,113.819,126.922,163.482,85.745,76.52
2016-03-14 16:25:53,113.82,126.921,163.485,85.745,76.517
2016-03-14 16:25:59,113.821,126.908,163.488,85.737,76.51
2016-03-14 16:26:05,113.821,126.908,163.505,85.736,76.514
2016-03-14 16:26:10,113.823,126.892,163.497,85.741,76.513
2016-03-14 16:26:16,113.822,126.91,163.502,85.743,76.514
2016-03-14 16:26:22,113.822,126.903,163.508,85.749,76.518
2016-03-14 16:26:28,113.822,126.902,163.508,85.748,76.518
2016-03-14 16:26:34,113.822,126.898,163.508,85.75,76.517
2016-03-14 16:26:42,113.827,126.893,163.513,85.756,76.518
2016-03-14 16:26:48,113.825,126.902,163.511,85.752,76.518
2016-03-14 16:26:53,113.826,126.896,163.513,85.752,76.518
2016-03-14 16:26:59,113.827,126.894,163.514,85.752,76.516
2016-03-14 16:27:05,113.832,126.898,163.522,85.756,76.527
2016-03-14 16:27:11,113.834,126.893,163.517,85.756,76.523
2016-03-14 16:27:17,113.831,126.91,163.534,85.769,76.54
2016-03-14 16:27:23,113.832,126.905,163.534,85.768,76.542
2016-03-14 16:27:29,113.833,126.906,163.536,85.769,76.544
2016-03-14 16:27:35,113.828,126.907,163.533,85.766,76.544
2016-03-14 16:27:40,113.836,126.915,163.543,85.771,76.548
2016-03-14 16:27:47,113.843,126.918,163.562,85.776,76.55
2016-03-14 16:27:53,113.844,126.918,163.577,85.786,76.552
2016-03-14 16:27:59,113.844,126.918,163.577,85.786,76.553
2016-03-14 16:28:04,113.837,126.905,163.568,85.773,76.549
2016-03-14 16:28:10,113.837,126.909,163.558,85.774,76.548
2016-03-14 16:28:16,113.838,126.917,163.568,85.775,76.55
2016-03-14 16:28:22,113.844,126.914,163.576,85.777,76.553
2016-03-14 16:28:27,113.844,126.915,163.574,85.777,76.553
2016-03-14 16:28:33,113.843,126.914,163.574,85.778,76.561
2016-03-14 16:28:39,113.844,126.919,163.602,85.786,76.565
2016-03-14 16:28:45,113.844,126.921,163.595,85.791,76.567
2016-03-14 16:28:51,113.844,126.928,163.606,85.79,76.567
2016-03-14 16:28:57,113.844,126.924,163.614,85.794,76.566
2016-03-14 16:29:03,113.849,126.934,163.631,85.796,76.557
2016-03-14 16:29:09,113.857,126.947,163.647,85.811,76.569
2016-03-14 16:29:15,113.858,126.952,163.647,85.812,76.571
2016-03-14 16:29:21,113.856,126.943,163.629,85.811,76.56
2016-03-14 16:29:27,113.857,126.944,163.631,85.812,76.559
2016-03-14 16:29:32,113.856,126.942,163.63,85.81,76.558
2016-03-14 16:29:39,113.855,126.941,163.63,85.811,76.56
2016-03-14 16:29:45,113.852,126.945,163.625,85.809,76.561
2016-03-14 16:29:52,113.85,126.94,163.619,85.808,76.556
2016-03-14 16:29:57,113.846,126.935,163.612,85.806,76.554
2016-03-14 16:30:04,113.845,126.938,163.612,85.812,76.554
2016-03-14 16:30:10,113.837,126.929,163.616,85.804,76.548
2016-03-14 16:30:16,113.833,126.925,163.614,85.784,76.536
2016-03-14 16:30:22,113.833,126.926,163.614,85.774,76.532
2016-03-14 16:30:28,113.832,126.925,163.611,85.777,76.532
2016-03-14 16:30:34,113.832,126.925,163.611,85.778,76.532
2016-03-14 16:30:40,113.832,126.924,163.612,85.776,76.532
2016-03-14 16:30:46,113.832,126.924,163.612,85.776,76.532
2016-03-14 16:30:52,113.832,126.922,163.616,85.781,76.533
2016-03-14 16:30:57,113.832,126.924,163.64,85.791,76.548
2016-03-14 16:31:03,113.832,126.924,163.641,85.791,76.55
2016-03-14 16:31:11,113.84,126.928,163.669,85.798,76.566
2016-03-14 16:31:21,113.841,126.928,163.666,85.796,76.571
2016-03-14 16:31:28,113.839,126.926,163.663,85.795,76.574
2016-03-14 16:31:34,113.855,126.926,163.676,85.816,76.593
2016-03-14 16:31:40,113.868,126.94,163.698,85.826,76.597
2016-03-14 16:31:46,113.866,126.937,163.695,85.825,76.595
2016-03-14 16:31:52,113.869,126.94,163.698,85.824,76.595
2016-03-14 16:31:58,113.869,126.925,163.693,85.823,76.597
2016-03-14 16:32:04,113.868,126.921,163.691,85.823,76.596
2016-03-14 16:32:10,113.869,126.924,163.698,85.827,76.607
2016-03-14 16:32:16,113.867,126.925,163.688,85.826,76.605
2016-03-14 16:32:22,113.872,126.924,163.692,85.819,76.594
2016-03-14 16:32:28,113.873,126.929,163.694,85.818,76.579
2016-03-14 16:32:33,113.871,126.917,163.686,85.819,76.574
2016-03-14 16:32:39,113.868,126.919,163.688,85.817,76.572
2016-03-14 16:32:45,113.867,126.921,163.687,85.817,76.572
2016-03-14 16:32:50,113.871,126.92,163.693,85.808,76.564
2016-03-14 16:32:56,113.878,126.925,163.706,85.814,76.576
2016-03-14 16:33:02,113.88,126.924,163.706,85.814,76.576
2016-03-14 16:33:08,113.879,126.914,163.705,85.814,76.571
2016-03-14 16:33:14,113.876,126.916,163.703,85.813,76.576
2016-03-14 16:33:20,113.873,126.922,163.702,85.81,76.575
2016-03-14 16:33:26,113.869,126.915,163.696,85.807,76.574
2016-03-14 16:33:32,113.872,126.909,163.704,85.809,76.573
2016-03-14 16:33:38,113.871,126.91,163.703,85.808,76.573
2016-03-14 16:33:43,113.874,126.901,163.697,85.809,76.564
2016-03-14 16:33:50,113.871,126.892,163.685,85.805,76.56
2016-03-14 16:33:56,113.871,126.89,163.684,85.8,76.56
2016-03-14 16:34:01,113.868,126.893,163.681,85.79,76.56
2016-03-14 16:34:07,113.863,126.889,163.679,85.791,76.557
2016-03-14 16:34:13,113.862,126.888,163.677,85.791,76.558
2016-03-14 16:34:20,113.862,126.898,163.681,85.802,76.569
2016-03-14 16:34:25,113.857,126.882,163.663,85.79,76.562
2016-03-14 16:34:33,113.858,126.88,163.649,85.79,76.561
2016-03-14 16:34:39,113.858,126.883,163.662,85.799,76.566
2016-03-14 16:34:44,113.858,126.885,163.67,85.806,76.575
2016-03-14 16:34:50,113.862,126.881,163.677,85.816,76.581
2016-03-14 16:34:56,113.862,126.877,163.675,85.816,76.581
2016-03-14 16:35:03,113.859,126.878,163.675,85.811,76.586
2016-03-14 16:35:10,113.849,126.882,163.664,85.8,76.573
2016-03-14 16:35:16,113.85,126.882,163.663,85.799,76.573
2016-03-14 16:35:22,113.859,126.878,163.658,85.813,76.579
2016-03-14 16:35:28,113.857,126.881,163.656,85.812,76.578
2016-03-14 16:35:34,113.858,126.882,163.655,85.811,76.578
2016-03-14 16:35:41,113.848,126.882,163.648,85.808,76.58
2016-03-14 16:35:47,113.848,126.889,163.654,85.807,76.58
2016-03-14 16:35:53,113.848,126.89,163.659,85.81,76.581
2016-03-14 16:36:00,113.846,126.885,163.637,85.797,76.567
2016-03-14 16:36:06,113.847,126.877,163.631,85.795,76.566
2016-03-14 16:36:13,113.848,126.881,163.634,85.792,76.567
2016-03-14 16:36:19,113.847,126.879,163.636,85.792,76.566
